ParentProductGroup,Product,Date,ProductionAUD
Crawler Systems,DH2500P75-2,2027-02-01,5346.25
Crawler Systems,DH2500P75-2,2027-03-01,5346.25
Crawler Systems,DH2500P75-2,2027-04-01,5346.25
Crawler Systems,DH2500P75-2,2027-05-01,5346.25
Crawler Systems,DH2500P75-2,2027-06-01,5346.25
Crawler Systems,DH3600P85-2,2025-07-01,60487.7
Crawler Systems,DH3600P85-2,2025-08-01,20092.8
Crawler Systems,DH3600P85-2,2025-09-01,20092.8
Crawler Systems,DH3600P85-2,2025-10-01,19883.5
Crawler Systems,DH3600P85-2,2025-11-01,20092.8
Crawler Systems,DH3600P85-2,2025-12-01,20092.8
Crawler Systems,DH3600P85-2,2026-01-01,20302.1
Crawler Systems,DH3600P85-2,2026-02-01,20302.1
Crawler Systems,DH3600P85-2,2026-03-01,20302.1
Crawler Systems,DH3600P85-2,2026-04-01,20302.1
Crawler Systems,DH3600P85-2,2026-05-01,20302.1
Crawler Systems,DH3600P85-2,2026-06-01,20302.1
Crawler Systems,DH3600P85-2,2026-07-01,20302.1
Crawler Systems,DH3600P85-2,2026-08-01,11302.2
Crawler Systems,DH3600P85-2,2026-09-01,11302.2
Crawler Systems,DH3600P85-2,2026-10-01,11302.2
Crawler Systems,DH3600P85-2,2026-11-01,11302.2
Crawler Systems,DH3600P85-2,2026-12-01,11302.2
Crawler Systems,DH3600P85-2,2027-01-01,11302.2
Crawler Systems,DH3600P85-2,2027-02-01,11302.2
Crawler Systems,DH3600P85-2,2027-03-01,11302.2
Crawler Systems,DH3600P85-2,2027-04-01,11302.2
Crawler Systems,DH5500DT12-1K,2025-07-01,86275.67
Crawler Systems,DH5500DT12-1K,2025-08-01,86275.67
Crawler Systems,DH5500DT12-1K,2025-11-01,86275.67
Crawler Systems,DH5500DT12-1K,2025-12-01,129413.51
Crawler Systems,DH5500DT12-1K,2026-01-01,129413.51
Crawler Systems,DH5500DT12-1K,2026-04-01,43137.84
Crawler Systems,DH5500DT12-1K,2026-07-01,43137.84
Crawler Systems,DH5500DT12-1K,2026-08-01,43137.84
Crawler Systems,DK340DTTRP-2,2026-03-01,80.0
Crawler Systems,DP2800XDT8-1K,2025-12-01,160358.32
Crawler Systems,DP2800XDT8-1K,2026-12-01,160358.32
Crawler Systems,DP2800XDT8-2K,2025-11-01,188769.96
Crawler Systems,DP2800XDT8-2K,2026-02-01,188769.96
Crawler Systems,DP2800XDT8-2K,2026-05-01,188769.96
Crawler Systems,DP2800XDT8-2K,2026-11-01,188769.96
Crawler Systems,DP2800XDT8-2K,2027-04-01,188769.96
Crawler Systems,DP2800XS56-1A,2026-02-01,839112.27
Crawler Systems,DP2800XS56-1A,2026-07-01,839112.27
Crawler Systems,DP2800XS56-4A,2025-08-01,0.0
Crawler Systems,DP2800XS56-4A,2025-10-01,554466.46
Crawler Systems,DP2800XS56-4A,2025-11-01,554466.46
Crawler Systems,DP2800XS56-4A,2025-12-01,554466.46
Crawler Systems,DP2800XS72-1A,2025-12-01,649802.37
Crawler Systems,DP2800XS72-1A,2026-04-01,618104.69
Crawler Systems,DP2800XS72-1A,2026-10-01,649802.37
Crawler Systems,DP2800XS72-2A,2025-10-01,631450.46
Crawler Systems,DP2800XS72-2A,2026-02-01,631450.46
Crawler Systems,DP2800XS72-2A,2026-03-01,1262900.92
Crawler Systems,DP2800XWT-2,2025-09-01,2204.06
Crawler Systems,DP2800XWT-2,2025-12-01,2204.06
Crawler Systems,DP2800XWT-2,2026-03-01,2204.06
Crawler Systems,DP2800XWT-2,2026-06-01,2204.06
Crawler Systems,DP2800XWT-2,2026-09-01,2204.06
Crawler Systems,DP2800XWT-2,2026-12-01,1763.25
Crawler Systems,DP2800XWT-2,2027-03-01,1763.25
Crawler Systems,DP2800XWT-2,2027-06-01,1763.25
Crawler Systems,DP4100ADT8-1K,2025-12-01,172406.11
Crawler Systems,DP4100ADT8-1K,2026-01-01,172406.11
Crawler Systems,DP4100ADT8-1K,2026-08-01,172406.11
Crawler Systems,DP4100ADT8-1K,2026-12-01,689624.43
Crawler Systems,DP4100DT8M-1,2026-08-01,50016.06
Crawler Systems,DP4100DT8M-1,2026-11-01,100032.13
Crawler Systems,DP4100FI1585-2K,2027-02-01,121973.33
Crawler Systems,DP4100RL-3K,2025-08-01,67899.4
Crawler Systems,DP4100RL-3K,2025-10-01,135798.81
Crawler Systems,DP4100RL-3K,2026-01-01,135798.81
Crawler Systems,DP4100RL-3K,2026-05-01,135798.81
Crawler Systems,DP4100RL-3K,2026-08-01,135798.81
Crawler Systems,DP4100RL-3K,2026-10-01,135798.81
Crawler Systems,DP4100RL-3K,2027-01-01,135798.81
Crawler Systems,DP4100RL-3K,2027-03-01,135798.81
Crawler Systems,DP4100RL-3K,2027-05-01,135798.81
Crawler Systems,DP4100WT-4,2025-07-01,961.81
Crawler Systems,DP4100WT-4,2025-12-01,961.81
Crawler Systems,DP4100WT-4,2026-01-01,961.81
Crawler Systems,DP4100WT-4,2026-02-01,961.81
Crawler Systems,DP4100WT-4,2026-03-01,961.81
Crawler Systems,DP4100WT-4,2026-04-01,961.81
Crawler Systems,DP4100WT-4,2026-09-01,961.81
Crawler Systems,DP4100WT-4,2026-10-01,961.81
Crawler Systems,DP4100WT-4,2026-11-01,961.81
Crawler Systems,DP4100WT-4,2026-12-01,961.81
Crawler Systems,DP4100WT-4,2027-01-01,961.81
Crawler Systems,DP4100WT-4,2027-02-01,961.81
Crawler Systems,DP4100WT-4,2027-03-01,961.81
Crawler Systems,DP4100WT-4,2027-04-01,961.81
Crawler Systems,DP4100XDT8-2K,2025-07-01,153297.08
Crawler Systems,DP4100XDT8-2K,2025-12-01,153297.08
Crawler Systems,DP4100XDT8-2K,2026-06-01,153297.08
Crawler Systems,DP4100XDT8-2K,2026-12-01,153297.08
Crawler Systems,DP4100XDT8-2K,2027-02-01,153297.08
Crawler Systems,DP4100XS110-4A,2025-11-01,0.0
Crawler Systems,DP4100XS110-4A,2025-12-01,758959.7
Crawler Systems,DP4100XS110-4A,2026-03-01,897924.15
Crawler Systems,DP4100XS110-4A,2026-07-01,1004819.88
Crawler Systems,DP4100XS110-4A,2027-01-01,897924.15
Crawler Systems,DP4100XS76-3A,2025-07-01,721886.92
Crawler Systems,DP4100XS76-3A,2025-10-01,721886.92
Crawler Systems,DP4100XS76-3A,2026-03-01,721886.92
Crawler Systems,DP4100XS76-3A,2026-07-01,721886.92
Crawler Systems,DP4100XS76-4A,2025-07-01,0.0
Crawler Systems,DP4100XS76-4A,2025-08-01,0.0
Crawler Systems,DP4100XS76-4A,2025-09-01,0.0
Crawler Systems,DP4100XS76-4A,2025-10-01,0.0
Crawler Systems,DP4100XS76-4A,2025-11-01,0.0
Crawler Systems,DP4100XS76-4A,2025-12-01,213991.06
Crawler Systems,DP4100XS76-4A,2026-01-01,3595049.83
Crawler Systems,DP4100XS76-4A,2026-02-01,1198349.94
Crawler Systems,DP4100XS76-4A,2026-03-01,2396699.89
Crawler Systems,DP4100XS76-4A,2026-04-01,1198349.94
Crawler Systems,DP4100XS76-4A,2026-05-01,3595049.83
Crawler Systems,DP4100XS76-4A,2026-07-01,1198349.94
Crawler Systems,DP4100XS76-4A,2026-08-01,2396699.89
Crawler Systems,DP4100XS76-4A,2026-09-01,1198349.94
Crawler Systems,DP4100XS76-4A,2026-10-01,1198349.94
Crawler Systems,DP4100XS76-4A,2026-11-01,3595049.83
Crawler Systems,DP4100XS87-1A,2025-10-01,0.0
Crawler Systems,DP4100XS87-1A,2026-05-01,0.0
Crawler Systems,DP4100XS87-1A,2026-12-01,704500.73
Crawler Systems,DP4100XS87-2A,2026-01-01,754035.1
Crawler Systems,DP4100XS87-2A,2026-02-01,772426.2
Crawler Systems,DP4100XS87-4A,2025-07-01,0.0
Crawler Systems,DP4100XS87-4A,2026-01-01,1894077.11
Crawler Systems,DP4100XS87-4A,2026-07-01,958448.66
Crawler Systems,DP4100XSLC1720-1K,2025-08-01,0.0
Crawler Systems,DP4100XSLC1720-1K,2025-10-01,0.0
Crawler Systems,DP4100XSLC1720-1K,2025-11-01,0.0
Crawler Systems,DP4100XSLC1720-1K,2025-12-01,0.0
Crawler Systems,DP4100XSLC1720-1K,2026-01-01,0.0
Crawler Systems,DP4100XSLC1720-1K,2026-02-01,0.0
Crawler Systems,DP4100XSLC1720-1K,2026-03-01,0.0
Crawler Systems,DP4100XSLC1720-1K,2026-05-01,0.0
Crawler Systems,DP4100XSLC1720-1K,2026-06-01,0.0
Crawler Systems,DP4100XSLC1720-1K,2026-08-01,0.0
Crawler Systems,DP4100XSLC1720-1K,2026-10-01,3351.91
Crawler Systems,DP4100XSLC1720-1K,2026-11-01,6703.83
Crawler Systems,DP4100XSLC1720-1K,2026-12-01,20111.48
Crawler Systems,DP4100XSLC1720-1K,2027-01-01,20111.48
Crawler Systems,DP4100XSLC1720-1K,2027-02-01,6703.83
Crawler Systems,DP4100XSLC1720-1K,2027-03-01,20111.48
Crawler Systems,DP4100XSLC1720-1K,2027-04-01,6703.83
Crawler Systems,DP4100XSLC1750-1K,2025-09-01,0.0
Crawler Systems,DP4100XSLC1750-1K,2025-10-01,0.0
Crawler Systems,DP4100XSLC1750-1K,2025-12-01,0.0
Crawler Systems,DP4100XSLC1750-1K,2026-01-01,0.0
Crawler Systems,DP4100XSLC1750-1K,2026-02-01,0.0
Crawler Systems,DP4100XSLC1750-1K,2026-03-01,0.0
Crawler Systems,DP4100XSLC1750-1K,2026-04-01,0.0
Crawler Systems,DP4100XSLC1750-1K,2026-05-01,0.0
Crawler Systems,DP4100XSLC1750-1K,2026-06-01,0.0
Crawler Systems,DP4100XSLC1750-1K,2026-07-01,0.0
Crawler Systems,DP4100XSLC1750-1K,2026-08-01,0.0
Crawler Systems,DP4100XSLC1750-1K,2026-09-01,26135.09
Crawler Systems,DP4100XSLC1750-1K,2026-10-01,19601.31
Crawler Systems,DP4100XSLC1750-1K,2026-11-01,32668.86
Crawler Systems,DP4100XSLC1750-1K,2026-12-01,58803.94
Crawler Systems,DP4100XSLC1750-1K,2027-01-01,32668.86
Crawler Systems,DP4100XSLC1750-1K,2027-02-01,19601.31
Crawler Systems,DP4100XSLC1750-1K,2027-03-01,32668.86
Crawler Systems,DP4100XSLC1750-1K,2027-04-01,29401.97
Crawler Systems,EK120ES1000-1A,2025-08-01,0.0
Crawler Systems,EK120ES1000-1A,2026-02-01,201224.66
Crawler Systems,EK120ES1000-1A,2026-05-01,230672.17
Crawler Systems,EK120ES1000-1A,2026-06-01,230672.17
Crawler Systems,EK120ES1000-1A,2026-08-01,230672.17
Crawler Systems,EK120ES1000-1A,2026-12-01,230672.17
Crawler Systems,EK120ES1000-1A,2027-03-01,230672.17
Crawler Systems,EK120ES870-1A,2025-10-01,243971.36
Crawler Systems,EK120ES870-1A,2026-11-01,243971.36
Crawler Systems,EK170P99-1,2025-07-01,1843.94
Crawler Systems,EK170P99-1,2025-08-01,1843.94
Crawler Systems,EK170P99-1,2025-09-01,1843.94
Crawler Systems,EK170P99-1,2025-10-01,1843.94
Crawler Systems,EK170P99-1,2025-11-01,1843.94
Crawler Systems,EK170P99-1,2025-12-01,1843.94
Crawler Systems,EK170P99-1,2026-01-01,1843.94
Crawler Systems,EK170P99-1,2026-02-01,1843.94
Crawler Systems,EK170P99-1,2026-03-01,1843.94
Crawler Systems,EK170P99-1,2026-04-01,1843.94
Crawler Systems,EK170P99-1,2026-05-01,1843.94
Crawler Systems,EK170P99-1,2026-06-01,1843.94
Crawler Systems,EK170P99-1,2026-07-01,1843.94
Crawler Systems,EK170P99-1,2026-08-01,1843.94
Crawler Systems,EK170P99-1,2026-09-01,1843.94
Crawler Systems,EK170S1200-1A,2025-07-01,483593.34
Crawler Systems,EK170S1200-1A,2025-08-01,495388.3
Crawler Systems,EK170S1200-1A,2025-10-01,460003.43
Crawler Systems,EK170S1200-1A,2026-01-01,477695.87
Crawler Systems,EK170S1200-1A,2026-06-01,495388.3
Crawler Systems,EK170S1200-1A,2026-08-01,495388.3
Crawler Systems,EK170S1200-1A,2027-01-01,495388.3
Crawler Systems,EK170S1200-2A,2025-07-01,64574.93
Crawler Systems,EK170S1200-2A,2025-09-01,288434.7
Crawler Systems,EK170S1200-2A,2025-10-01,73184.92
Crawler Systems,EK170S1200-2A,2025-12-01,288434.7
Crawler Systems,EK170S1200-2A,2026-01-01,73184.92
Crawler Systems,EK170S1200-2A,2026-04-01,288434.7
Crawler Systems,EK170S1200-2A,2026-06-01,73184.92
Crawler Systems,EK170S1200-2A,2026-08-01,288434.7
Crawler Systems,EK170S1200-2A,2026-10-01,73184.92
Crawler Systems,EK170S1200-2A,2026-11-01,73184.92
Crawler Systems,EK170S1200-2A,2026-12-01,288434.7
Crawler Systems,EK170S1200-2A,2027-02-01,288434.7
Crawler Systems,EK200B25-1,2025-07-01,914.77
Crawler Systems,EK200B25-1,2025-08-01,914.77
Crawler Systems,EK200B25-1,2025-09-01,914.77
Crawler Systems,EK200B25-1,2025-10-01,1097.72
Crawler Systems,EK200B25-1,2025-11-01,1219.69
Crawler Systems,EK200B25-1,2025-12-01,1219.69
Crawler Systems,EK200B25-1,2026-01-01,1585.6
Crawler Systems,EK200B25-1,2026-02-01,2256.43
Crawler Systems,EK200B25-1,2026-03-01,2927.26
Crawler Systems,EK200B25-1,2026-04-01,2256.43
Crawler Systems,EK200B25-1,2026-05-01,2256.43
Crawler Systems,EK200B25-1,2026-06-01,2439.38
Crawler Systems,EK200B25-1,2026-07-01,2927.26
Crawler Systems,EK200B25-1,2026-08-01,2378.4
Crawler Systems,EK200B25-1,2026-09-01,2500.37
Crawler Systems,EK200B25-1,2026-10-01,2012.49
Crawler Systems,EK200B25-1,2026-11-01,1341.66
Crawler Systems,EK200B25-1,2026-12-01,914.77
Crawler Systems,EK200B25-1,2027-01-01,914.77
Crawler Systems,EK200B25-1,2027-02-01,1341.66
Crawler Systems,EK200B25-1,2027-03-01,853.78
Crawler Systems,EK200B25-1,2027-04-01,975.75
Crawler Systems,EK200B25-1,2027-05-01,975.75
Crawler Systems,EK200B25-1,2027-06-01,1219.69
Crawler Systems,EK200B25-1KIT,2025-07-01,547.64
Crawler Systems,EK200B25-1KIT,2025-08-01,547.64
Crawler Systems,EK200B25-1KIT,2025-09-01,684.55
Crawler Systems,EK200B25-1KIT,2025-10-01,684.55
Crawler Systems,EK200B25-1KIT,2025-11-01,684.55
Crawler Systems,EK200B25-1KIT,2025-12-01,684.55
Crawler Systems,EK200B25-1KIT,2026-01-01,684.55
Crawler Systems,EK200B25-1KIT,2026-02-01,684.55
Crawler Systems,EK200B25-1KIT,2026-03-01,684.55
Crawler Systems,EK200B25-1KIT,2026-04-01,684.55
Crawler Systems,EK200B25-1KIT,2026-05-01,684.55
Crawler Systems,EK200B25-1KIT,2026-06-01,684.55
Crawler Systems,EK200B25-1KIT,2026-07-01,684.55
Crawler Systems,EK200B25-1KIT,2026-08-01,684.55
Crawler Systems,EK200B25-1KIT,2026-09-01,684.55
Crawler Systems,EK200B25-1KIT,2026-10-01,342.27
Crawler Systems,EK200B25-1KIT,2026-11-01,273.82
Crawler Systems,EK200B25-1KIT,2026-12-01,273.82
Crawler Systems,EK200B25-1KIT,2027-01-01,273.82
Crawler Systems,EK200B25-1KIT,2027-02-01,273.82
Crawler Systems,EK200B25-1KIT,2027-03-01,205.36
Crawler Systems,EK200B25-1KIT,2027-04-01,205.36
Crawler Systems,EK200B25-1KIT,2027-05-01,205.36
Crawler Systems,EK200B25-1KIT,2027-06-01,205.36
Crawler Systems,EK200S1400-1A,2025-07-01,0.0
Crawler Systems,EK200S1400-1A,2025-10-01,444548.75
Crawler Systems,EK200S1400-1A,2026-07-01,444548.75
Crawler Systems,EK200S1400-1A,2026-09-01,444548.75
Crawler Systems,EK200S1400-1A,2026-12-01,444548.75
Crawler Systems,ET-CRAWLER-PITCH-3,2026-04-01,619.42
Crawler Systems,ET-CRAWLER-PITCH-3,2026-05-01,1858.26
Crawler Systems,ET-CRAWLER-PITCH-3,2026-06-01,619.42
Crawler Systems,ET-CRAWLER-PITCH-3,2026-07-01,619.42
Crawler Systems,ET-CRAWLER-PITCH-3,2026-08-01,619.42
Crawler Systems,ET-CRAWLER-PITCH-3,2026-09-01,619.42
Crawler Systems,ET-CRAWLER-PITCH-3,2026-10-01,619.42
Crawler Systems,ET-CRAWLER-PITCH-3,2027-01-01,1238.84
Crawler Systems,NHM48C8ZP,2026-02-01,0.0
Crawler Systems,NHM48C8ZP,2027-02-01,0.0
Crawler Systems,NN5G100UNC,2025-09-01,15.41
Crawler Systems,NN5G100UNC,2025-10-01,15.41
Crawler Systems,NN5G100UNC,2025-11-01,15.41
Crawler Systems,NN5G100UNC,2025-12-01,15.41
Crawler Systems,NN5G100UNC,2026-01-01,15.41
Crawler Systems,NN5G100UNC,2026-02-01,110.96
Crawler Systems,NN5G100UNC,2026-03-01,123.29
Crawler Systems,NN5G100UNC,2026-04-01,110.96
Crawler Systems,NN5G100UNC,2026-05-01,107.88
Crawler Systems,NN5G100UNC,2026-06-01,107.88
Crawler Systems,NN5G100UNC,2026-07-01,110.96
Crawler Systems,NN5G100UNC,2026-08-01,107.88
Crawler Systems,NN5G100UNC,2026-09-01,107.88
Crawler Systems,NN5G100UNC,2026-10-01,104.8
Crawler Systems,NN5G100UNC,2026-11-01,104.8
Crawler Systems,NN5G100UNC,2026-12-01,95.55
Crawler Systems,NN5G100UNC,2027-01-01,89.39
Crawler Systems,NN5G100UNC,2027-02-01,92.47
Crawler Systems,NN5G100UNC,2027-03-01,101.72
Crawler Systems,NN5G100UNC,2027-04-01,101.72
Crawler Systems,NN5G100UNC,2027-05-01,101.72
Crawler Systems,NN5G100UNC,2027-06-01,40.07
Crawler Systems,NN8C30M,2025-07-01,83.67
Crawler Systems,NN8C30M,2025-08-01,83.67
Crawler Systems,NN8C30M,2025-09-01,83.67
Crawler Systems,NN8C30M,2025-10-01,88.08
Crawler Systems,NN8C30M,2025-11-01,83.67
Crawler Systems,NN8C30M,2025-12-01,88.08
Crawler Systems,NN8C30M,2026-01-01,88.08
Crawler Systems,NN8C30M,2026-02-01,92.48
Crawler Systems,NN8C30M,2026-03-01,83.67
Crawler Systems,NN8C30M,2026-04-01,83.67
Crawler Systems,NN8C30M,2026-05-01,79.27
Crawler Systems,NN8C30M,2026-06-01,559.28
Crawler Systems,NN8C30M,2026-07-01,83.67
Crawler Systems,NN8C30M,2026-08-01,83.67
Crawler Systems,NN8C30M,2026-09-01,88.08
Crawler Systems,NN8C30M,2026-10-01,83.67
Crawler Systems,NN8C30M,2026-11-01,88.08
Crawler Systems,NN8C30M,2026-12-01,136.52
Crawler Systems,NN8C30M,2027-01-01,140.92
Crawler Systems,NN8C30M,2027-02-01,145.32
Crawler Systems,NN8C30M,2027-03-01,140.92
Crawler Systems,NN8C30M,2027-04-01,396.34
Crawler Systems,NN8C30M,2027-05-01,136.52
Crawler Systems,NN8C30M,2027-06-01,140.92
Crawler Systems,NN8C36M,2025-07-01,0.0
Crawler Systems,NN8C36M,2025-08-01,0.0
Crawler Systems,NN8C36M,2025-09-01,0.0
Crawler Systems,NN8C36M,2025-10-01,563.34
Crawler Systems,NN8C36M,2025-11-01,267.23
Crawler Systems,NN8C36M,2025-12-01,982.23
Crawler Systems,NN8C36M,2026-01-01,267.23
Crawler Systems,NN8C36M,2026-02-01,260.0
Crawler Systems,NN8C36M,2026-03-01,260.0
Crawler Systems,NN8C36M,2026-04-01,700.56
Crawler Systems,NN8C36M,2026-05-01,281.67
Crawler Systems,NN8C36M,2026-06-01,715.01
Crawler Systems,NN8C36M,2026-07-01,281.67
Crawler Systems,NN8C36M,2026-08-01,93.89
Crawler Systems,NN8C36M,2026-09-01,93.89
Crawler Systems,NN8C36M,2026-10-01,93.89
Crawler Systems,NN8C36M,2026-11-01,93.89
Crawler Systems,NN8C36M,2026-12-01,93.89
Crawler Systems,NN8C36M,2027-01-01,86.67
Crawler Systems,NN8C36M,2027-02-01,93.89
Crawler Systems,NN8C36M,2027-03-01,93.89
Crawler Systems,NN8C36M,2027-04-01,93.89
Crawler Systems,NNM36C8ZP,2025-07-01,0.0
Crawler Systems,NNM36C8ZP,2025-08-01,0.0
Crawler Systems,NNM36C8ZP,2025-09-01,0.0
Crawler Systems,NNM36C8ZP,2025-10-01,0.0
Crawler Systems,NNM36C8ZP,2025-11-01,0.0
Crawler Systems,NNM36C8ZP,2025-12-01,0.0
Crawler Systems,NNM36C8ZP,2026-01-01,126.33
Crawler Systems,NNM36C8ZP,2026-02-01,178.97
Crawler Systems,NNM36C8ZP,2026-03-01,178.97
Crawler Systems,NNM36C8ZP,2026-04-01,178.97
Crawler Systems,NNM36C8ZP,2026-05-01,178.97
Crawler Systems,NNM36C8ZP,2026-06-01,178.97
Crawler Systems,NNM36C8ZP,2026-07-01,178.97
Crawler Systems,NNM48C8ZP,2025-07-01,1178.21
Crawler Systems,NNM48C8ZP,2025-08-01,1472.77
Crawler Systems,NNM48C8ZP,2025-09-01,659.8
Crawler Systems,NNM48C8ZP,2025-10-01,824.75
Crawler Systems,NNM48C8ZP,2025-11-01,1036.83
Crawler Systems,NNM48C8ZP,2025-12-01,930.79
Crawler Systems,NNM48C8ZP,2026-01-01,4088.4
Crawler Systems,NNM48C8ZP,2026-02-01,1036.83
Crawler Systems,NNM48C8ZP,2026-03-01,1036.83
Crawler Systems,NNM48C8ZP,2026-04-01,1060.39
Crawler Systems,NNM48C8ZP,2026-05-01,1072.17
Crawler Systems,NNM48C8ZP,2026-06-01,1083.96
Crawler Systems,NNM48C8ZP,2026-07-01,1095.74
Crawler Systems,NNM48C8ZP,2026-08-01,1107.52
Crawler Systems,NNM48C8ZP,2026-09-01,1119.3
Crawler Systems,NNM48C8ZP,2026-10-01,1131.08
Crawler Systems,NNM48C8ZP,2026-11-01,1131.08
Crawler Systems,NNM48C8ZP,2026-12-01,1142.87
Crawler Systems,NNM48C8ZP,2027-01-01,4241.56
Crawler Systems,NNM48C8ZP,2027-02-01,1154.65
Crawler Systems,NNM48C8ZP,2027-03-01,1154.65
Crawler Systems,NNM48C8ZP,2027-04-01,1154.65
Crawler Systems,NNM48C8ZP,2027-05-01,1154.65
Crawler Systems,NNM48C8ZP,2027-06-01,1166.43
Crawler Systems,NS10C36M,2025-07-01,244.14
Crawler Systems,NS10C36M,2025-08-01,447.59
Crawler Systems,NS10C36M,2025-09-01,244.14
Crawler Systems,NS10C36M,2025-10-01,244.14
Crawler Systems,NS10C36M,2025-11-01,244.14
Crawler Systems,NS10C36M,2025-12-01,447.59
Crawler Systems,NS10C36M,2026-01-01,284.83
Crawler Systems,NS10C36M,2026-02-01,284.83
Crawler Systems,NS10C36M,2026-03-01,488.28
Crawler Systems,NS10C36M,2026-04-01,284.83
Crawler Systems,NS10C36M,2026-05-01,244.14
Crawler Systems,NS10C36M,2026-06-01,447.59
Crawler Systems,NS10C36M,2026-07-01,244.14
Crawler Systems,NS10C36M,2026-08-01,244.14
Crawler Systems,NS10C36M,2026-09-01,447.59
Crawler Systems,NS10C36M,2026-10-01,122.07
Crawler Systems,NS10C36M,2026-11-01,122.07
Crawler Systems,NS10C36M,2026-12-01,366.21
Crawler Systems,NS10C36M,2027-01-01,122.07
Crawler Systems,NS10C36M,2027-02-01,81.38
Crawler Systems,NS10C36M,2027-03-01,284.83
Crawler Systems,NS10C36M,2027-04-01,81.38
Crawler Systems,NS10C36M,2027-05-01,81.38
Crawler Systems,NS10C36M,2027-06-01,284.83
Crawler Systems,NSI1C8ZP,2025-07-01,806.47
Crawler Systems,NSI1C8ZP,2025-08-01,806.47
Crawler Systems,NSI1C8ZP,2025-09-01,806.47
Crawler Systems,NSI1C8ZP,2025-10-01,806.47
Crawler Systems,NSI1C8ZP,2025-11-01,806.47
Crawler Systems,NSI1C8ZP,2025-12-01,806.47
Crawler Systems,NSI1C8ZP,2026-01-01,806.47
Crawler Systems,NSI1C8ZP,2026-02-01,806.47
Crawler Systems,NSI1C8ZP,2026-03-01,806.47
Crawler Systems,NSI1C8ZP,2026-04-01,806.47
Crawler Systems,NSI1C8ZP,2026-05-01,806.47
Crawler Systems,NSI1C8ZP,2026-06-01,806.47
Crawler Systems,NSI1C8ZP,2026-07-01,806.47
Crawler Systems,NSI1C8ZP,2026-08-01,806.47
Crawler Systems,NSI1C8ZP,2026-09-01,806.47
Crawler Systems,NSM30C8ZP,2025-07-01,263.56
Crawler Systems,NSM30C8ZP,2025-08-01,4282.82
Crawler Systems,NSM30C8ZP,2025-09-01,4414.6
Crawler Systems,NSM30C8ZP,2025-10-01,5139.38
Crawler Systems,NSM30C8ZP,2025-11-01,5930.06
Crawler Systems,NSM30C8ZP,2025-12-01,6918.4
Crawler Systems,NSM30C8ZP,2026-01-01,5337.05
Crawler Systems,NSM30C8ZP,2026-02-01,5402.94
Crawler Systems,NSM30C8ZP,2026-03-01,5534.72
Crawler Systems,NSM30C8ZP,2026-04-01,5600.61
Crawler Systems,NSM30C8ZP,2026-05-01,5534.72
Crawler Systems,NSM30C8ZP,2026-06-01,5337.05
Crawler Systems,NSM30C8ZP,2026-07-01,5337.05
Crawler Systems,NSM30C8ZP,2026-08-01,5337.05
Crawler Systems,NSM30C8ZP,2026-09-01,5271.16
Crawler Systems,NSM30C8ZP,2026-10-01,4941.72
Crawler Systems,NSM30C8ZP,2026-11-01,4875.83
Crawler Systems,NSM30C8ZP,2026-12-01,4875.83
Crawler Systems,NSM30C8ZP,2027-01-01,4809.94
Crawler Systems,NSM30C8ZP,2027-02-01,4809.94
Crawler Systems,NSM30C8ZP,2027-03-01,4744.05
Crawler Systems,NSM30C8ZP,2027-04-01,4744.05
Crawler Systems,NSM30C8ZP,2027-05-01,4809.94
Crawler Systems,NSM30C8ZP,2027-06-01,4744.05
Crawler Systems,OC7495B36-1,2025-09-01,3560.78
Crawler Systems,OC7495B36-1,2026-03-01,3560.78
Crawler Systems,OC7495B36-1,2026-09-01,3560.78
Crawler Systems,OC7495B36-1,2027-02-01,3560.78
Crawler Systems,OC7495B36-1,2027-03-01,59.35
Crawler Systems,OC7495B36-1,2027-04-01,59.35
Crawler Systems,OC7495S79-2A,2025-07-01,0.0
Crawler Systems,OC7495S79-2A,2026-01-01,587574.15
Crawler Systems,OC7495S79-2A,2027-01-01,681876.17
Crawler Systems,OC7495S79-3AS,2025-07-01,102263.16
Crawler Systems,OC7495S79-3AS,2025-11-01,319572.37
Crawler Systems,OC7495S79-3AS,2026-02-01,319572.37
Crawler Systems,OC7495S79-3AS,2026-03-01,600796.05
Crawler Systems,OC7495S79-3AS,2026-07-01,319572.37
Crawler Systems,OH2500FI1340-2KB,2025-07-01,77707.37
Crawler Systems,OH2500FI1340-2KB,2025-08-01,38853.68
Crawler Systems,OH2500FI1340-2KB,2025-09-01,38853.68
Crawler Systems,OH2500FI1340-2KB,2025-10-01,38853.68
Crawler Systems,OH2500FI1340-2KB,2025-11-01,58280.52
Crawler Systems,OH2500FI1340-2KB,2025-12-01,19426.84
Crawler Systems,OH2500FI1340-2KB,2026-01-01,58280.52
Crawler Systems,OH2500FI1340-2KB,2026-02-01,38853.68
Crawler Systems,OH2500FI1340-2KB,2026-03-01,58280.52
