WarehouseCode,ProductKey,DateValue,WIPQty,DressMass,WIPMass
H53,1671-00-03H,2024-05-31,2.0,366.5,0.733
H53,1671-00-03H,2024-05-31,10.0,366.5,3.665
H53,1990-208-01B,2024-05-31,12.0,2932.93,35.19516
H53,1990-208-01B,2024-05-31,2.0,2932.93,5.86586
H53,1880-200-01C,2024-05-31,13.0,505.76,6.57488
H53,1880-200-01C,2024-05-31,14.0,505.76,7.08064
H53,1914-200-03D,2024-05-31,2.0,879.06,1.75812
H53,1880-101-01A,2024-05-31,2.0,195.95,0.3919
H53,1880-101-01A,2024-05-31,18.0,195.95,3.5271
H53,2053-200-01A,2024-05-31,1.0,761.13,0.76113
H53,1671-00-01H,2024-05-31,3.0,614.62,1.84386
H53,1671-00-01H,2024-05-31,2.0,614.62,1.22924
H53,1671-00-01H,2024-05-31,1.0,614.62,0.61462
H53,1671-00-02H,2024-05-31,4.0,296.2,1.1848
H53,N7536-2,2024-05-31,8.0,341.55,2.7324
H53,N7536-2,2024-05-31,16.0,341.55,5.4648
H53,2037-301-01A,2024-05-31,8.0,1471.0,11.768
H53,2037-301-01A,2024-05-31,1.0,1471.0,1.471
H53,1651-0-01D,2024-05-31,1.0,272.16,0.27216
H53,1990-208-02B,2024-05-31,12.0,2846.29,34.15548
H53,1990-208-02B,2024-05-31,2.0,2846.29,5.69258
H53,2053-301-01A,2024-05-31,1.0,863.19,0.86319
H53,2034-202-02A,2024-05-31,2.0,1788.97,3.57794
H53,1664-04-01F,2024-05-31,1.0,472.19,0.47219
H53,1837-203-01A,2024-05-31,1.0,908.09,0.90809
H53,1711-02-02G,2024-05-31,2.0,195.04,0.39008
H53,N7534-2,2024-05-31,3.0,360.61,1.08183
H53,N7534-2,2024-05-31,1.0,360.61,0.36061
H53,N7534-2,2024-05-31,22.0,360.61,7.93342
H53,1671-00-04H,2024-05-31,1.0,366.05,0.36605
H53,1671-00-04H,2024-05-31,3.0,366.05,1.09815
H53,2045-105-01A,2024-05-31,2.0,1152.12,2.30424
H53,BK56827A,2024-05-31,1.0,743.44,0.74344
H53,BK56784A R1,2024-05-31,6.0,1449.23,8.69538
H53,BK56784A R1,2024-05-31,2.0,1449.23,2.89846
H53,BK56787A R1,2024-05-31,1.0,2687.08,2.68708
H53,BK56787A R1,2024-05-31,1.0,2687.08,2.68708
H53,2031-301-01A,2024-05-31,4.0,850.49,3.40196
H53,2031-301-01A,2024-05-31,10.0,850.49,8.5049
H53,2031-301-01A,2024-05-31,5.0,850.49,4.25245
H53,2037-300-01B,2024-05-31,14.0,1788.06,25.03284
H53,N7603-16,2024-05-31,8.0,488.07,3.90456
H53,N7603-16,2024-05-31,12.0,488.07,5.85684
H53,1511-200-02B,2024-05-31,22.0,1693.26,37.25172
H53,1511-200-02B,2024-05-31,12.0,1693.26,20.31912
H53,N7486-11,2024-05-31,2.0,263.54,0.52708
H53,N7486-11,2024-05-31,35.0,263.54,9.2239
H53,N7486-11,2024-05-31,1.0,263.54,0.26354
H53,1511-200-01B,2024-05-31,1.0,1557.64,1.55764
H53,1511-200-01B,2024-05-31,22.0,1557.64,34.26808
H53,1511-200-01B,2024-05-31,4.0,1557.64,6.23056
H53,N7485-10,2024-05-31,2.0,385.55,0.7711
H53,N7485-10,2024-05-31,23.0,385.55,8.86765
H53,BK56826A,2024-05-31,12.0,362.87,4.35444
H53,1664-101-01A,2024-05-31,16.0,1085.45,17.3672
H53,1664-101-01A,2024-05-31,7.0,1085.45,7.59815
H53,2050-102-01C,2024-05-31,4.0,1528.15,6.1126
H53,2042-203-01A,2024-05-31,1.0,2899.82,2.89982
H53,2042-203-03A,2024-05-31,2.0,2611.78,5.22356
H53,2042-203-04A,2024-05-31,1.0,2569.15,2.56915
H53,1671-02-03M,2024-05-31,8.0,668.14,5.34512
H53,1671-02-03M,2024-05-31,1.0,668.14,0.66814
H53,2031-305-01B,2024-05-31,1.0,479.45,0.47945
H53,2031-305-01B,2024-05-31,26.0,479.45,12.4657
H53,2031-305-01B,2024-05-31,5.0,479.45,2.39725
H53,1671-02-02M,2024-05-31,24.0,639.57,15.34968
H53,1671-02-02M,2024-05-31,35.0,639.57,22.38495
H53,1671-02-02M,2024-05-31,2.0,639.57,1.27914
H53,1671-02-01M,2024-05-31,16.0,475.36,7.60576
H53,1671-02-01M,2024-05-31,30.0,475.36,14.2608
H53,1671-02-01M,2024-05-31,9.0,475.36,4.27824
H53,1671-02-01M,2024-05-31,2.0,475.36,0.95072
H53,2031-101-01C,2024-05-31,32.0,456.77,14.61664
H53,2031-101-01C,2024-05-31,47.0,456.77,21.46819
H53,2031-101-01C,2024-05-31,45.0,456.77,20.55465
H53,2031-101-01C,2024-05-31,2.0,456.77,0.91354
H53,2031-104-01B,2024-05-31,14.0,719.85,10.0779
H53,2031-105-01B,2024-05-31,6.0,705.34,4.23204
H53,2031-105-01B,2024-05-31,6.0,705.34,4.23204
H53,2031-106-01C,2024-05-31,20.0,317.51,6.3502
H53,2031-106-01C,2024-05-31,79.0,317.51,25.08329
H53,2031-106-01C,2024-05-31,14.0,317.51,4.44514
H53,2031-106-01C,2024-05-31,1.0,317.51,0.31751
H53,1837-304-01A,2024-05-31,1.0,931.22,0.93122
H53,2043-200-04C,2024-05-31,21.0,1888.3,39.6543
H53,2043-200-04C,2024-05-31,18.0,1888.3,33.9894
H53,2043-200-04C,2024-05-31,3.0,1888.3,5.6649
H53,2043-200-04C,2024-05-31,1.0,1888.3,1.8883
H53,2043-200-01C,2024-05-31,1.0,1688.72,1.68872
H53,2043-200-01C,2024-05-31,12.0,1688.72,20.26464
H53,2043-200-01C,2024-05-31,2.0,1688.72,3.37744
H53,2043-200-02C,2024-05-31,34.0,1673.76,56.90784
H53,2043-200-02C,2024-05-31,7.0,1673.76,11.71632
H53,2043-200-02C,2024-05-31,3.0,1673.76,5.02128
H53,2043-200-03C,2024-05-31,5.0,1876.96,9.3848
H53,2043-200-03C,2024-05-31,12.0,1876.96,22.52352
H53,1980-408-01B,2024-05-31,1.0,3280.83,3.28083
H53,2004-302-01D,2024-05-31,1.0,1016.05,1.01605
H53,2045-200-03C,2024-05-31,4.0,2765.55,11.0622
H53,2045-200-03C,2024-05-31,6.0,2765.55,16.5933
H53,2045-200-04C,2024-05-31,28.0,2770.09,77.56252
H53,2045-200-01C,2024-05-31,19.0,3033.17,57.63023
H53,2045-200-01C,2024-05-31,10.0,3033.17,30.3317
H53,2045-200-05C,2024-05-31,7.0,2556.9,17.8983
H53,2045-200-05C,2024-05-31,4.0,2556.9,10.2276
H53,2045-200-05C,2024-05-31,17.0,2556.9,43.4673
H53,2045-200-05C,2024-05-31,1.0,2556.9,2.5569
H53,2045-200-06C,2024-05-31,11.0,2463.01,27.09311
H53,2045-200-06C,2024-05-31,17.0,2463.01,41.87117
H53,2045-200-06C,2024-05-31,1.0,2463.01,2.46301
H53,1664-204-01B,2024-05-31,9.0,162.84,1.46556
H53,1664-204-01B,2024-05-31,12.0,162.84,1.95408
H53,1664-204-01B,2024-05-31,3.0,162.84,0.48852
H53,2035-303-01B,2024-05-31,32.0,2308.78,73.88096
H53,2035-303-01B,2024-05-31,1.0,2308.78,2.30878
H53,2044-305-01C,2024-05-31,1.0,3363.84,3.36384
H53,1628-204-01A,2024-05-31,2.0,1836.14,3.67228
H53,1628-204-03A,2024-05-31,1.0,1278.68,1.27868
H53,1628-204-04A,2024-05-31,1.0,1318.14,1.31814
H53,1628-204-04A,2024-05-31,2.0,1318.14,2.63628
H53,1628-204-04A,2024-05-31,4.0,1318.14,5.27256
H53,1628-204-04A,2024-05-31,2.0,1318.14,2.63628
12A,OH2500FI1340-2KB,2024-05-31,2.0,1265.0,2.53
12A,DP2800XS56-1A,2024-05-31,4.0,1195.0,4.78
12A,OK400S2000-2A,2024-05-31,3.0,1190.0,3.57
12A,OK400S2000-2A,2024-05-31,41.0,1190.0,48.79
12A,OK400S2000-2A,2024-05-31,52.0,1190.0,61.88
12A,DP4100DT8-1,2024-05-31,3.0,4315.0,12.945
12A,DP4100DT8-1,2024-05-31,1.0,4315.0,4.315
12A,DELCB30-2B,2024-05-31,2.0,390.0,0.78
12A,DELCB30-2B,2024-05-31,2.0,390.0,0.78
12A,BL996S1400-1A,2024-05-31,1.0,887.0,0.887
12A,EK170S1200-1A,2024-05-31,21.0,529.0,11.109
12A,EK170S1200-1A,2024-05-31,14.0,529.0,7.406
12A,EK170S1200-1A,2024-05-31,43.0,529.0,22.747
12A,EK170S1200-1A,2024-05-31,6.0,529.0,3.174
12A,DK170DT12-1K,2024-05-31,1.0,2258.0,2.258
12A,A416TG2,2024-05-31,63.0,137.0,8.631
12A,OC7495S79-3AS,2024-05-31,7.0,1124.0,7.868
12A,OC7495S79-3AS,2024-05-31,2.0,1124.0,2.248
12A,OC7495S79-3AS,2024-05-31,7.0,1124.0,7.868
12A,OC7495S79-3AS,2024-05-31,31.0,1124.0,34.844
12A,OC7495S79-3AS,2024-05-31,1.0,1124.0,1.124
12A,OC7495S79-3AS,2024-05-31,1.0,1124.0,1.124
12A,OC7495S79-3AS,2024-05-31,15.0,1124.0,16.86
12A,OC7495S79-3AS,2024-05-31,23.0,1124.0,25.852
12A,A350R2C,2024-05-31,180.0,185.0,33.3
12A,A350R2C,2024-05-31,16.0,185.0,2.96
12A,A350R2C,2024-05-31,4.0,185.0,0.74
12A,A350R2C,2024-05-31,104.0,185.0,19.24
12A,EK120ES870-1A,2024-05-31,12.0,319.0,3.828
12A,DELB140X465-4R,2024-05-31,4.0,184.0,0.736
12A,1500-M1-1038,2024-05-31,16.0,1463.0,23.408
12A,OU8000FI2100-4AB,2024-05-31,1.0,5101.0,5.101
12A,DELB140X575-1LA,2024-05-31,1.0,212.0,0.212
12A,DELP10-4,2024-05-31,4.0,144.0,0.576
12A,DELP10-4,2024-05-31,8.0,144.0,1.152
12A,A267RK,2024-05-31,21.0,148.0,3.108
12A,A267RK,2024-05-31,2.0,148.0,0.296
12A,A267RK,2024-05-31,68.0,148.0,10.064
12A,A267RK,2024-05-31,6.0,148.0,0.888
12A,A267RK,2024-05-31,16.0,148.0,2.368
12A,DELB140X390-2RA,2024-05-31,4.0,139.0,0.556
12A,A323RC,2024-05-31,16.0,177.0,2.832
12A,A323RC,2024-05-31,4.0,177.0,0.708
12A,DELP10-2,2024-05-31,29.0,128.0,3.712
12A,DELP10-2,2024-05-31,8.0,128.0,1.024
12A,DELP10-2,2024-05-31,8.0,128.0,1.024
12A,DELP10-2,2024-05-31,19.0,128.0,2.432
12A,OK340FI1488-3KB,2024-05-31,1.0,5488.0,5.488
12A,OK120EFI1130-3KB,2024-05-31,2.0,2347.0,4.694
12A,OK120EFI1130-3KB,2024-05-31,1.0,2347.0,2.347
12A,OU8000S1450-5A,2024-05-31,21.0,885.0,18.585
12A,OU8000S1450-5A,2024-05-31,29.0,885.0,25.665
12A,OU8000S1450-5A,2024-05-31,2.0,885.0,1.77
12A,A351R2C,2024-05-31,20.0,210.0,4.2
12A,A351R2C,2024-05-31,32.0,210.0,6.72
12A,T810-ET1,2024-05-31,2.0,169.0,0.338
12A,T810-ET1,2024-05-31,2.0,169.0,0.338
12A,PPS9BHAXHA-3,2024-05-31,12.0,142.0,1.704
12A,OK400FI2050-2K,2024-05-31,1.0,8451.0,8.451
12A,DP2800XS72-1A,2024-05-31,2.0,1230.0,2.46
12A,PPS10AXH,2024-05-31,43.0,145.0,6.235
12A,PPS10AXH,2024-05-31,102.0,145.0,14.79
12A,PPS10AXH,2024-05-31,149.0,145.0,21.605
12A,OU5500FI1780-2A,2024-05-31,1.0,3390.0,3.39
12A,OU4000FI1720-2AB,2024-05-31,1.0,2656.0,2.656
12A,PPS45PLB,2024-05-31,4.0,343.0,1.372
12A,PPS45PLB,2024-05-31,16.0,343.0,5.488
12A,DH5500DT12-1,2024-05-31,1.0,3842.0,3.842
12A,OP4100XDT8W-1A,2024-05-31,1.0,4700.0,4.7
12A,OP4100XDT8W-1A,2024-05-31,1.0,4700.0,4.7
12A,OH5500S1350-1A,2024-05-31,24.0,930.0,22.32
12A,OH5500S1350-1A,2024-05-31,10.0,930.0,9.3
12A,OH5500S1350-1A,2024-05-31,24.0,930.0,22.32
12A,OH5500S1350-1A,2024-05-31,1.0,930.0,0.93
12A,OH5500S1350-1A,2024-05-31,32.0,930.0,29.76
12A,OH5500S1350-1A,2024-05-31,12.0,930.0,11.16
12A,DH2500DT11-1K,2024-05-31,4.0,1542.0,6.168
12A,PPS30PLB,2024-05-31,20.0,260.0,5.2
12A,PPS30PLB,2024-05-31,4.0,260.0,1.04
12A,DELB140X575-1RA,2024-05-31,1.0,212.0,0.212
12A,DELB140X575-1RA,2024-05-31,11.0,212.0,2.332
12A,DC7495DT9-1,2024-05-31,1.0,3518.0,3.518
12A,OH5500FI1740-2KB,2024-05-31,2.0,4212.0,8.424
12A,DELB140X465-4L,2024-05-31,8.0,185.0,1.48
12A,DELB140X465-4L,2024-05-31,16.0,185.0,2.96
12A,DH5500DT12-1K,2024-05-31,1.0,3854.0,3.854
12A,OC7495S79-2A,2024-05-31,34.0,1124.0,38.216
12A,OH3600FI1530-2KB,2024-05-31,1.0,1894.0,1.894
12A,BK56028A,2024-05-31,6.0,961.0,5.766
12A,BK57470A,2024-05-31,1.0,1270.0,1.27
12A,BK57470A,2024-05-31,10.0,1270.0,12.7
12A,BK57470A,2024-05-31,1.0,1270.0,1.27
12A,BK57470A,2024-05-31,6.0,1270.0,7.62
12A,BK57470A,2024-05-31,1.0,1270.0,1.27
12A,BK57470A,2024-05-31,3.0,1270.0,3.81
12A,BK57470A,2024-05-31,2.0,1270.0,2.54
12A,BK57469A,2024-05-31,3.0,1275.0,3.825
12A,BK57469A,2024-05-31,23.0,1275.0,29.325
12A,BK57469A,2024-05-31,5.0,1275.0,6.375
12A,BK57469A,2024-05-31,2.0,1275.0,2.55
12A,YA00030006C001,2024-05-31,10.0,825.0,8.25
12A,YA00030006C001,2024-05-31,2.0,825.0,1.65
12A,YA00030006C001,2024-05-31,29.0,825.0,23.925
12A,YA00030006C001,2024-05-31,4.0,825.0,3.3
12A,YA00030006C001,2024-05-31,88.0,825.0,72.6
12A,YA00030006C001,2024-05-31,9.0,825.0,7.425
12A,YA00030006C001,2024-05-31,15.0,825.0,12.375
12A,PPS10PLB,2024-05-31,26.0,153.0,3.978
12A,PPS10PLB,2024-05-31,17.0,153.0,2.601
12A,PPS10PLB,2024-05-31,91.0,153.0,13.923
12A,P2P12XAH,2024-05-31,9.0,95.0,0.855
12A,P2P12XAH,2024-05-31,14.0,95.0,1.33
12A,PPS9BHPA-3,2024-05-31,1.0,100.0,0.1
12A,PPS9BHPA-3,2024-05-31,8.0,100.0,0.8
12A,PPS9BHPA-3,2024-05-31,4.0,100.0,0.4
12A,PPS9BHPA-3,2024-05-31,25.0,100.0,2.5
12A,PPS9BHPA-3,2024-05-31,6.0,100.0,0.6
12A,PPS9BHPA-3,2024-05-31,36.0,100.0,3.6
12A,OH3600S1270-1A,2024-05-31,48.0,550.0,26.4
12A,DELP30-1,2024-05-31,2.0,182.0,0.364
12A,DELB140X420-2RA,2024-05-31,2.0,146.0,0.292
12A,DELB140X420-2RA,2024-05-31,5.0,146.0,0.73
12A,DELB140X420-2RA,2024-05-31,1.0,146.0,0.146
12A,DELC30-28,2024-05-31,1.0,303.0,0.303
12A,DELC30-28,2024-05-31,3.0,303.0,0.909
12A,DELB140X420-1A,2024-05-31,1.0,146.0,0.146
12A,DELB140X420-1A,2024-05-31,2.0,146.0,0.292
12A,DELB140X420-1A,2024-05-31,1.0,146.0,0.146
12A,DELB140X420-2LA,2024-05-31,2.0,147.0,0.294
12A,DELB140X420-2LA,2024-05-31,4.0,147.0,0.588
12A,DELB140X420-2LA,2024-05-31,11.0,147.0,1.617
12A,DELB140X420-2LA,2024-05-31,1.0,147.0,0.147
12A,DELB140X420-2LA,2024-05-31,6.0,147.0,0.882
12A,DEWB120X760-1A,2024-05-31,10.0,192.0,1.92
12A,DEWB120X760-1A,2024-05-31,36.0,192.0,6.912
12A,DEWB120X760-1A,2024-05-31,4.0,192.0,0.768
12A,DK120EDT13-1K,2024-05-31,1.0,1502.0,1.502
12A,DK120EDT13-1K,2024-05-31,3.0,1502.0,4.506
12A,PA30P22H,2024-05-31,3.0,216.0,0.648
12A,OK340S1400-1A,2024-05-31,52.0,793.0,41.236
12A,OK340S1400-1A,2024-05-31,8.0,793.0,6.344
12A,OK340S1400-1A,2024-05-31,5.0,793.0,3.965
12A,OK340S1400-1A,2024-05-31,2.0,793.0,1.586
12A,PPS9BHAXLA,2024-05-31,2.0,124.0,0.248
12A,PPS9BHAXLA,2024-05-31,24.0,124.0,2.976
12A,PPS9BHAXLA,2024-05-31,23.0,124.0,2.852
12A,PPS9BHAXLA,2024-05-31,35.0,124.0,4.34
12A,T810HEP,2024-05-31,1.0,91.0,0.091
12A,BL9800S1630-1A,2024-05-31,24.0,1228.0,29.472
12A,BL9800S1630-1A,2024-05-31,8.0,1228.0,9.824
12A,BL9800S1630-1A,2024-05-31,9.0,1228.0,11.052
12A,DELP30-2,2024-05-31,4.0,231.0,0.924
12A,BK59043A,2024-05-31,3.0,1772.0,5.316
12A,BK59043A,2024-05-31,4.0,1772.0,7.088
12A,BK59043A,2024-05-31,4.0,1772.0,7.088
12A,BK58957A,2024-05-31,19.0,1029.0,19.551
12A,BK58957A,2024-05-31,7.0,1029.0,7.203
12A,BK58957A,2024-05-31,14.0,1029.0,14.406
12A,BK58957A,2024-05-31,5.0,1029.0,5.145
12A,BK000537A,2024-05-31,3.0,871.0,2.613
12A,BK000537A,2024-05-31,3.0,871.0,2.613
12A,BK000537B,2024-05-31,36.0,791.0,28.476
12A,BK000537B,2024-05-31,25.0,791.0,19.775
12A,BK000537B,2024-05-31,34.0,791.0,26.894
12A,BK000537B,2024-05-31,5.0,791.0,3.955
12A,BK000537B,2024-05-31,2.0,791.0,1.582
12A,BK000537B,2024-05-31,20.0,791.0,15.82
12A,BK59202B,2024-05-31,2.0,530.0,1.06
12A,BK59202C,2024-05-31,2.0,470.0,0.94
12A,BK59202A,2024-05-31,2.0,560.0,1.12
12A,PPS10BHPP,2024-05-31,2.0,98.0,0.196
12A,OU7000FI2100-1AB,2024-05-31,4.0,4903.0,19.612
12A,OU7000DT15-1K,2024-05-31,3.0,5800.0,17.4
12A,0005480XXXC001,2024-05-31,1.0,485.0,0.485
12A,0005480XXXC001,2024-05-31,79.0,485.0,38.315
12A,0005480XXXC001,2024-05-31,2.0,485.0,0.97
12A,0005480XXXC001,2024-05-31,7.0,485.0,3.395
12A,0005480XXXC001,2024-05-31,9.0,485.0,4.365
12A,0005480XXXC001,2024-05-31,2.0,485.0,0.97
12A,0005480XXXC001,2024-05-31,11.0,485.0,5.335
12A,2031-307-01A,2024-05-31,5.0,1129.0,5.645
12A,A267TK,2024-05-31,1.0,148.0,0.148
12A,A267TK,2024-05-31,15.0,148.0,2.22
12A,A267T2K,2024-05-31,1.0,148.0,0.148
12A,A267T2K,2024-05-31,39.0,148.0,5.772
12A,A171RR,2024-05-31,8.0,180.0,1.44
12A,A171RR,2024-05-31,20.0,180.0,3.6
12A,A171RR,2024-05-31,4.0,180.0,0.72
12A,A193TG2,2024-05-31,7.0,153.0,1.071
12A,A193TG2,2024-05-31,13.0,153.0,1.989
235,PCLWC-1ML,2024-06-30,1.0,65.0,0.065
235,PCLWC-1ML,2024-06-30,5.0,65.0,0.325
235,PCLWC-1ML,2024-06-30,2.0,65.0,0.13
235,DLLE50X330-2RB,2024-06-30,4.0,45.4,0.1816
235,DLLE50X330-2RB,2024-06-30,12.0,45.4,0.5448
235,BK4T4502,2024-06-30,4.0,28.0,0.112
235,BK4T4502,2024-06-30,8.0,28.0,0.224
235,BK4T4502,2024-06-30,20.0,28.0,0.56
235,BK4T4502,2024-06-30,10.0,28.0,0.28
235,BK4T4502,2024-06-30,6.0,28.0,0.168
235,AE366,2024-06-30,3.0,12.1,0.0363
235,AE366,2024-06-30,2.0,12.1,0.0242
235,DELB120X440-4,2024-06-30,2.0,93.0,0.186
235,AE443,2024-06-30,1.0,13.6,0.0136
235,AE443,2024-06-30,15.0,13.6,0.204
235,AE443,2024-06-30,9.0,13.6,0.1224
235,DELB100X410-3,2024-06-30,13.0,110.0,1.43
235,T710HEPL,2024-06-30,19.0,54.0,1.026
235,DLLA70X320-3LA,2024-06-30,2.0,45.4,0.0908
235,DELB120X320-2R,2024-06-30,6.0,92.0,0.552
235,DELB110X290-1,2024-06-30,4.0,85.0,0.34
235,BK4T4503,2024-06-30,4.0,32.8,0.1312
235,T710-ES1A,2024-06-30,1.0,114.2,0.1142
235,T710-ES1A,2024-06-30,2.0,114.2,0.2284
235,DLLD40X380-1,2024-06-30,5.0,27.8,0.139
235,T510EG,2024-06-30,16.0,17.2,0.2752
235,AE316,2024-06-30,62.0,37.4,2.3188
235,AE316,2024-06-30,30.0,37.4,1.122
235,AE316,2024-06-30,57.0,37.4,2.1318
235,AE316,2024-06-30,2.0,37.4,0.0748
235,AE316,2024-06-30,491.0,37.4,18.3634
235,AE316,2024-06-30,176.0,37.4,6.5824
235,AE316,2024-06-30,85.0,37.4,3.179
235,AE316,2024-06-30,26.0,37.4,0.9724
235,DELB120X320-1,2024-06-30,3.0,92.0,0.276
235,DELB120X320-1,2024-06-30,4.0,92.0,0.368
235,DLLE50X330-2LB,2024-06-30,2.0,46.3,0.0926
235,AE219,2024-06-30,1.0,21.8,0.0218
235,AE193,2024-06-30,1.0,1.6,0.0016
235,DLLB100X410-9,2024-06-30,1.0,110.0,0.11
235,DLLB100X410-9,2024-06-30,4.0,110.0,0.44
235,AE1050,2024-06-30,52.0,32.2,1.6744
235,AE1050,2024-06-30,62.0,32.2,1.9964
235,AE1050,2024-06-30,3.0,32.2,0.0966
235,AE1050,2024-06-30,20.0,32.2,0.644
235,AE1050,2024-06-30,36.0,32.2,1.1592
235,T810HSAH,2024-06-30,2.0,106.0,0.212
235,RC226,2024-06-30,16.0,10.0,0.16
235,AE738,2024-06-30,197.0,7.0,1.379
235,DLLA70X400-3LA,2024-06-30,1.0,55.0,0.055
235,AE191,2024-06-30,33.0,1.6,0.0528
235,AE191,2024-06-30,34.0,1.6,0.0544
235,BK4T5502,2024-06-30,6.0,34.0,0.204
235,BK4T5502,2024-06-30,8.0,34.0,0.272
235,AE653,2024-06-30,1.0,9.8,0.0098
235,AE653,2024-06-30,28.0,9.8,0.2744
235,T810HEPL,2024-06-30,1.0,78.0,0.078
235,RC246,2024-06-30,5.0,8.9,0.0445
235,T510-LT1,2024-06-30,2.0,43.0,0.086
235,T510EAW,2024-06-30,3.0,24.0,0.072
235,T330EG,2024-06-30,18.0,7.4,0.1332
235,DELB120X380-2R,2024-06-30,1.0,110.0,0.11
235,AE442,2024-06-30,19.0,8.0,0.152
235,K174-850,2024-06-30,278.0,3.7,1.0286
235,K174-850,2024-06-30,632.0,3.7,2.3384
235,PA10WC1,2024-06-30,5.0,32.0,0.16
235,DLLA70X400-2A,2024-06-30,5.0,54.0,0.27
235,DEWA135-3,2024-06-30,1.0,108.0,0.108
235,DELB110X290-1R,2024-06-30,1.0,83.0,0.083
235,AE313E,2024-06-30,70.0,30.0,2.1
235,AE313E,2024-06-30,1.0,30.0,0.03
235,DELB120X300-6R,2024-06-30,2.0,95.0,0.19
235,AE1332,2024-06-30,32.0,42.0,1.344
235,AE1332,2024-06-30,215.0,42.0,9.03
235,AE1332,2024-06-30,215.0,42.0,9.03
235,AE1332,2024-06-30,32.0,42.0,1.344
235,AE1332,2024-06-30,18.0,42.0,0.756
235,AE1332,2024-06-30,100.0,42.0,4.2
235,AE1332,2024-06-30,211.0,42.0,8.862
235,PWN10D,2024-06-30,2.0,120.0,0.24
235,PWN10D,2024-06-30,3.0,120.0,0.36
235,T610LG,2024-06-30,17.0,39.0,0.663
235,AE79,2024-06-30,20.0,1.8,0.036
235,AE79,2024-06-30,10.0,1.8,0.018
235,DELB100X350-4R,2024-06-30,1.0,90.0,0.09
235,BK8136,2024-06-30,4.0,69.0,0.276
235,BK8136,2024-06-30,1.0,69.0,0.069
235,DLLA70X400-3RA,2024-06-30,2.0,55.0,0.11
235,DELA90X320-4R,2024-06-30,2.0,52.0,0.104
235,T710-LT4,2024-06-30,1.0,119.0,0.119
235,T510EPC,2024-06-30,24.0,18.0,0.432
235,PCLWC-2M,2024-06-30,3.0,54.0,0.162
235,PCLWC-2M,2024-06-30,10.0,54.0,0.54
235,PCLWC-2M,2024-06-30,2.0,54.0,0.108
235,DELB120X320-2L,2024-06-30,2.0,94.0,0.188
235,DELB120X320-2L,2024-06-30,4.0,94.0,0.376
235,U0757,2024-06-30,6.0,32.2,0.1932
235,BK8220-R,2024-06-30,2.0,67.0,0.134
235,T810WC7H,2024-06-30,224.0,18.0,4.032
235,T810WC7H,2024-06-30,137.0,18.0,2.466
235,T810WC7H,2024-06-30,66.0,18.0,1.188
235,T810WC7H,2024-06-30,8.0,18.0,0.144
235,PPS9BHPSA-3,2024-06-30,4.0,102.0,0.408
235,PPS9BHPSA-3,2024-06-30,1.0,102.0,0.102
235,PPS9BHPSA-3,2024-06-30,36.0,102.0,3.672
235,T710-LS4,2024-06-30,2.0,114.0,0.228
235,DLWB90X495-1,2024-06-30,2.0,59.0,0.118
235,RC162,2024-06-30,1.0,4.7,0.0047
235,BK9W4551,2024-06-30,13.0,45.0,0.585
235,BK9W4551,2024-06-30,2.0,45.0,0.09
235,BK9W4551,2024-06-30,3.0,45.0,0.135
235,AE441,2024-06-30,12.0,11.2,0.1344
235,DEWB135-1,2024-06-30,5.0,119.0,0.595
235,DEWB135-1,2024-06-30,7.0,119.0,0.833
235,DEWB135-1,2024-06-30,2.0,119.0,0.238
235,DEWB135-1,2024-06-30,42.0,119.0,4.998
235,T390EPT,2024-06-30,22.0,10.0,0.22
235,T430EG,2024-06-30,38.0,13.0,0.494
235,T710HLG,2024-06-30,8.0,63.0,0.504
235,T710HLG,2024-06-30,3.0,63.0,0.189
235,T710HLG,2024-06-30,16.0,63.0,1.008
235,T710HLG,2024-06-30,92.0,63.0,5.796
235,DEWB100-1,2024-06-30,30.0,82.0,2.46
235,DEWB100-1,2024-06-30,3.0,82.0,0.246
235,DEWB100-1,2024-06-30,31.0,82.0,2.542
235,DEWB100-1,2024-06-30,11.0,82.0,0.902
235,T690HEPL,2024-06-30,3.0,39.0,0.117
235,T710SASA,2024-06-30,1.0,64.8,0.0648
235,T810WC4,2024-06-30,4.0,17.8,0.0712
235,BK8218-L,2024-06-30,3.0,36.0,0.108
235,AE77,2024-06-30,24.0,3.2,0.0768
235,AE77,2024-06-30,46.0,3.2,0.1472
235,AE77,2024-06-30,96.0,3.2,0.3072
235,AE77,2024-06-30,77.0,3.2,0.2464
235,DELB120X440-5,2024-06-30,1.0,133.0,0.133
235,AE649,2024-06-30,20.0,43.0,0.86
235,AE649,2024-06-30,67.0,43.0,2.881
235,AE649,2024-06-30,10.0,43.0,0.43
235,AE649,2024-06-30,12.0,43.0,0.516
235,AE649,2024-06-30,88.0,43.0,3.784
235,T710WC1,2024-06-30,20.0,12.0,0.24
235,T710WC1,2024-06-30,11.0,12.0,0.132
235,T710WC1,2024-06-30,4.0,12.0,0.048
235,AE320M2,2024-06-30,82.0,44.2,3.6244
235,AE320M2,2024-06-30,390.0,44.2,17.238
235,AE320M2,2024-06-30,55.0,44.2,2.431
235,AE320M2,2024-06-30,51.0,44.2,2.2542
235,AE320M2,2024-06-30,14.0,44.2,0.6188
235,AE320M2,2024-06-30,100.0,44.2,4.42
235,AE320M2,2024-06-30,251.0,44.2,11.0942
235,T690-ET5,2024-06-30,2.0,92.3,0.1846
