WarehouseCode,TradingName,ProductKey,DateValue,WIPQty,DressMass,WIPMass,TapDate,PeriodStart
XUZ1,Xuzhou,OP4100XS78W-4A,2025-01-31,2.0,1880.0,,2025-01-03,2024-12-23
XUZ1,Xuzhou,OP4100XS78W-4A,2025-01-31,1.0,1880.0,,2025-01-03,2024-12-23
XUZ1,Xuzhou,OP4100XS78W-4A,2025-01-31,2.0,1880.0,,2025-01-03,2024-12-23
XUZ1,Xuzhou,OP4100XS78W-4A,2025-01-31,1.0,1880.0,,2025-01-03,2024-12-23
XUZ1,Xuzhou,P2P22XA,2025-01-31,8.0,99.0,,2025-01-03,2024-12-23
COI2,Coimbatore,1990-402-01D,2025-01-31,1.0,2008.0,,2025-01-03,2024-12-23
XUZ1,Xuzhou,A350R2C,2025-01-31,20.0,190.0,,2025-01-03,2024-12-23
XUZ1,Xuzhou,A350R2C,2025-01-31,20.0,190.0,,2025-01-03,2024-12-23
COI2,Coimbatore,BK63028B,2025-01-31,1.0,4974.0,,2025-01-03,2024-12-23
COI2,Coimbatore,BK63077B,2025-01-31,2.0,3882.0,,2025-01-03,2024-12-23
COI2,Coimbatore,BK63077B,2025-01-31,2.0,3882.0,,2025-01-03,2024-12-23
COI2,Coimbatore,BK63077A,2025-01-31,1.0,4662.0,,2025-01-03,2024-12-23
COI2,Coimbatore,7E10BALL-21,2025-01-31,2.0,507.0,,2025-01-03,2024-12-23
COI2,Coimbatore,7E10BALL-21,2025-01-31,2.0,507.0,,2025-01-03,2024-12-23
XUZ1,Xuzhou,T810HEP,2025-01-31,48.0,91.0,,2025-01-03,2024-12-23
XUZ1,Xuzhou,T810HEP,2025-01-31,60.0,91.0,,2025-01-03,2024-12-23
COI2,Coimbatore,10E10-BALL,2025-01-31,1.0,1450.0,,2025-01-03,2024-12-23
COI2,Coimbatore,BK001920A,2025-01-31,4.0,1577.0,,2025-01-03,2024-12-23
COI2,Coimbatore,BK58661B,2025-01-31,1.0,2613.0,,2025-01-03,2024-12-23
COI2,Coimbatore,BK52473A,2025-01-31,1.0,1236.0,,2025-01-03,2024-12-23
XUZ1,Xuzhou,PPS45PLB,2025-01-31,16.0,343.0,,2025-01-03,2024-12-23
XUZ1,Xuzhou,PPS45PLB,2025-01-31,12.0,343.0,,2025-01-03,2024-12-23
XUZ1,Xuzhou,PPS45PLB,2025-01-31,12.0,343.0,,2025-01-03,2024-12-23
MER1,Merlimau,13-1061,,1.0,2187.0,,2025-01-04,
XUZ1,Xuzhou,A350R2C,2025-01-31,20.0,190.0,,2025-01-04,2024-12-23
MER1,Merlimau,BKD4414,,1.0,1020.0,,2025-01-04,
XUZ1,Xuzhou,P2P22XA,2025-01-31,24.0,99.0,,2025-01-04,2024-12-23
MER1,Merlimau,BK62243A,,1.0,203.0,,2025-01-04,
XUZ1,Xuzhou,P2P22XA,2025-01-31,8.0,99.0,,2025-01-04,2024-12-23
MER1,Merlimau,BK62243C,,1.0,207.0,,2025-01-04,
XUZ1,Xuzhou,P2P22XA,2025-01-31,24.0,99.0,,2025-01-04,2024-12-23
MER1,Merlimau,BK53576B,,2.0,616.0,,2025-01-04,
XUZ1,Xuzhou,P2P22XA,2025-01-31,16.0,99.0,,2025-01-04,2024-12-23
MER1,Merlimau,214-6-689-MK_112,,10.0,37.001,,2025-01-04,
XUZ1,Xuzhou,OP4100XS78W-4A,2025-01-31,1.0,1880.0,,2025-01-04,2024-12-23
MER1,Merlimau,BK53529A,,3.0,995.0,,2025-01-04,
XUZ1,Xuzhou,OP4100XS78W-4A,2025-01-31,1.0,1880.0,,2025-01-04,2024-12-23
XUZ1,Xuzhou,OP4100XS78W-4A,2025-01-31,2.0,1880.0,,2025-01-04,2024-12-23
XUZ1,Xuzhou,OP4100XS78W-4A,2025-01-31,1.0,1880.0,,2025-01-04,2024-12-23
XUZ1,Xuzhou,OP4100XS78W-4A,2025-01-31,1.0,1880.0,,2025-01-04,2024-12-23
XUZ1,Xuzhou,OP4100XS78W-4A,2025-01-31,2.0,1880.0,,2025-01-04,2024-12-23
XUZ1,Xuzhou,OP4100XS78W-4A,2025-01-31,1.0,1880.0,,2025-01-04,2024-12-23
XUZ1,Xuzhou,BC6090SW2000-1A,2025-01-31,4.0,1206.0,,2025-01-04,2024-12-23
XUZ1,Xuzhou,BC6090SW2000-1A,2025-01-31,4.0,1206.0,,2025-01-04,2024-12-23
COI2,Coimbatore,BK14-ED-PS-0081,2025-01-31,1.0,8750.0,,2025-01-04,2024-12-23
XUZ1,Xuzhou,DP4100XS76-4A,2025-01-31,2.0,1820.0,,2025-01-04,2024-12-23
XUZ1,Xuzhou,DP4100XS76-4A,2025-01-31,2.0,1820.0,,2025-01-04,2024-12-23
XUZ1,Xuzhou,DP4100XS76-4A,2025-01-31,1.0,1820.0,,2025-01-04,2024-12-23
XUZ1,Xuzhou,DP4100XS76-4A,2025-01-31,2.0,1820.0,,2025-01-04,2024-12-23
XUZ1,Xuzhou,DP4100XS76-4A,2025-01-31,2.0,1820.0,,2025-01-04,2024-12-23
XUZ1,Xuzhou,DP4100XS76-4A,2025-01-31,1.0,1820.0,,2025-01-04,2024-12-23
XUZ1,Xuzhou,DP4100XS76-4A,2025-01-31,2.0,1820.0,,2025-01-04,2024-12-23
COI2,Coimbatore,P19675A,2025-01-31,1.0,1356.0,,2025-01-04,2024-12-23
XUZ1,Xuzhou,PPS45PLB,2025-01-31,4.0,343.0,,2025-01-04,2024-12-23
XUZ1,Xuzhou,DELP10-2,2025-01-31,24.0,128.0,,2025-01-04,2024-12-23
XUZ1,Xuzhou,T810HEP,2025-01-31,24.0,91.0,,2025-01-04,2024-12-23
XUZ1,Xuzhou,T810HEP,2025-01-31,36.0,91.0,,2025-01-04,2024-12-23
XUZ1,Xuzhou,T810HEP,2025-01-31,24.0,91.0,,2025-01-04,2024-12-23
XUZ1,Xuzhou,T810HEP,2025-01-31,12.0,91.0,,2025-01-04,2024-12-23
XUZ1,Xuzhou,T810HEP,2025-01-31,36.0,91.0,,2025-01-04,2024-12-23
COI2,Coimbatore,P19674A,2025-01-31,2.0,2044.0,,2025-01-04,2024-12-23
MTJ1,Mt Joli,2035-400-01A,2025-01-31,2.0,2732.438208,,2025-01-05,2025-01-05
XUZ1,Xuzhou,DELCB30-1B,2025-01-31,4.0,325.0,,2025-01-05,2024-12-23
MER1,Merlimau,SP-202-3-A,,1.0,800.0,,2025-01-05,
XUZ1,Xuzhou,OH2500S1008-1A,2025-01-31,8.0,357.0,,2025-01-05,2024-12-23
MTJ1,Mt Joli,2035-400-01A,2025-01-31,2.0,2732.438208,,2025-01-05,2025-01-05
XUZ1,Xuzhou,OH2500S1008-1A,2025-01-31,8.0,357.0,,2025-01-05,2024-12-23
MTJ1,Mt Joli,2035-400-01A,2025-01-31,2.0,2732.438208,,2025-01-05,2025-01-05
XUZ1,Xuzhou,OH2500S1008-1A,2025-01-31,4.0,357.0,,2025-01-05,2024-12-23
MTJ1,Mt Joli,2035-400-01A,2025-01-31,2.0,2732.438208,,2025-01-05,2025-01-05
XUZ1,Xuzhou,BC6090SW2000-1A,2025-01-31,2.0,1206.0,,2025-01-05,2024-12-23
MTJ1,Mt Joli,2031-105-01B,2025-01-31,2.0,705.33556,,2025-01-05,2025-01-05
XUZ1,Xuzhou,BC6090SW2000-1A,2025-01-31,3.0,1206.0,,2025-01-05,2024-12-23
MTJ1,Mt Joli,2031-105-01B,2025-01-31,4.0,705.33556,,2025-01-05,2025-01-05
XUZ1,Xuzhou,BC6090SW2000-1A,2025-01-31,2.0,1206.0,,2025-01-05,2024-12-23
MTJ1,Mt Joli,2031-104-01B,2025-01-31,4.0,719.850504,,2025-01-05,2025-01-05
XUZ1,Xuzhou,DELP10-6,2025-01-31,8.0,214.0,,2025-01-05,2024-12-23
MTJ1,Mt Joli,2031-104-01B,2025-01-31,6.0,719.850504,,2025-01-05,2025-01-05
XUZ1,Xuzhou,P2P22XA,2025-01-31,48.0,99.0,,2025-01-05,2024-12-23
XUZ1,Xuzhou,DELP10-2,2025-01-31,8.0,128.0,,2025-01-05,2024-12-23
XUZ1,Xuzhou,DELCB30-2B,2025-01-31,4.0,390.0,,2025-01-05,2024-12-23
MER1,Merlimau,BK50859A,,12.0,65.1,,2025-01-06,
XUZ1,Xuzhou,A350R2C,2025-01-31,20.0,190.0,,2025-01-06,2024-12-23
MTJ1,Mt Joli,2035-400-01A,2025-01-31,1.0,2732.438208,,2025-01-06,2025-01-05
XUZ1,Xuzhou,BC6090SW2000-1A,2025-01-31,2.0,1206.0,,2025-01-06,2024-12-23
MER1,Merlimau,17-400-554-001,,4.0,274.0,,2025-01-06,
XUZ1,Xuzhou,OP4100XS78W-4A,2025-01-31,1.0,1880.0,,2025-01-06,2024-12-23
MTJ1,Mt Joli,2035-400-01A,2025-01-31,2.0,2732.438208,,2025-01-06,2025-01-05
XUZ1,Xuzhou,BC6090SW2000-1A,2025-01-31,1.0,1206.0,,2025-01-06,2024-12-23
WUN1,,BK-CST01600C,2025-01-31,70.0,20.6,,2025-01-06,2024-12-23
XUZ1,Xuzhou,OP4100XS78W-4A,2025-01-31,1.0,1880.0,,2025-01-06,2024-12-23
MTJ1,Mt Joli,2035-400-01A,2025-01-31,2.0,2732.438208,,2025-01-06,2025-01-05
XUZ1,Xuzhou,OP4100XS78W-4A,2025-01-31,1.0,1880.0,,2025-01-06,2024-12-23
WUN1,,BK-CST01778C,2025-01-31,10.0,38.9,,2025-01-06,2024-12-23
XUZ1,Xuzhou,OH2500S1008-1A,2025-01-31,4.0,357.0,,2025-01-06,2024-12-23
MTJ1,Mt Joli,2035-400-01A,2025-01-31,2.0,2732.438208,,2025-01-06,2025-01-05
XUZ1,Xuzhou,OH2500S1008-1A,2025-01-31,8.0,357.0,,2025-01-06,2024-12-23
WUN1,,BK-CST01778C,2025-01-31,15.0,38.9,,2025-01-06,2024-12-23
XUZ1,Xuzhou,DP4100XS76-4A,2025-01-31,3.0,1820.0,,2025-01-06,2024-12-23
MTJ1,Mt Joli,2035-400-01A,2025-01-31,1.0,2732.438208,,2025-01-06,2025-01-05
XUZ1,Xuzhou,DP4100XS76-4A,2025-01-31,2.0,1820.0,,2025-01-06,2024-12-23
MER1,Merlimau,BK57179A,,1.0,1668.0,,2025-01-06,
XUZ1,Xuzhou,DP4100XS76-4A,2025-01-31,3.0,1820.0,,2025-01-06,2024-12-23
MTJ1,Mt Joli,2035-400-01A,2025-01-31,2.0,2732.438208,,2025-01-06,2025-01-05
XUZ1,Xuzhou,DP4100XS76-4A,2025-01-31,2.0,1820.0,,2025-01-06,2024-12-23
MER1,Merlimau,BK57212B,,1.0,2220.0,,2025-01-06,
XUZ1,Xuzhou,DP4100XS76-4A,2025-01-31,2.0,1820.0,,2025-01-06,2024-12-23
MTJ1,Mt Joli,1837-204-01B,2025-01-31,2.0,893.57624,,2025-01-06,2025-01-05
XUZ1,Xuzhou,DP4100XSLC1720-1K,2025-01-31,4.0,401.0,,2025-01-06,2024-12-23
MER1,Merlimau,INT-0005,,1.0,2100.0,,2025-01-06,
XUZ1,Xuzhou,DP4100XSLC1720-1K,2025-01-31,2.0,401.0,,2025-01-06,2024-12-23
MTJ1,Mt Joli,1837-204-01B,2025-01-31,1.0,893.57624,,2025-01-06,2025-01-05
MER1,Merlimau,8/200DCCSTD,,8.0,64.0,,2025-01-06,
MTJ1,Mt Joli,1837-205-01B,2025-01-31,1.0,844.134712,,2025-01-06,2025-01-05
MER1,Merlimau,BK53526A,,6.0,142.1,,2025-01-06,
MTJ1,Mt Joli,1837-205-01B,2025-01-31,2.0,844.134712,,2025-01-06,2025-01-05
WUN1,,BK-CST01548C,2025-01-31,40.0,27.375,,2025-01-06,2024-12-23
MTJ1,Mt Joli,1837-203-01B,2025-01-31,2.0,908.544776,,2025-01-06,2025-01-05
WUN1,,BK-CST01548C,2025-01-31,44.0,27.375,,2025-01-06,2024-12-23
MTJ1,Mt Joli,1837-205-01B,2025-01-31,1.0,844.134712,,2025-01-06,2025-01-05
WUN1,,BK-CST01548C,2025-01-31,57.0,27.375,,2025-01-06,2024-12-23
MTJ1,Mt Joli,1837-203-01B,2025-01-31,1.0,908.544776,,2025-01-06,2025-01-05
WUN1,,BK-CST01548C,2025-01-31,45.0,27.375,,2025-01-06,2024-12-23
MTJ1,Mt Joli,1628-204-01A,2025-01-31,1.0,1836.140416,,2025-01-06,2025-01-05
WUN1,,BK-CST01548C,2025-01-31,32.0,27.375,,2025-01-06,2024-12-23
MTJ1,Mt Joli,1628-204-03A,2025-01-31,1.0,1278.675848,,2025-01-06,2025-01-05
WUN1,,BK-CST01548C,2025-01-31,61.0,27.375,,2025-01-06,2024-12-23
MTJ1,Mt Joli,1628-204-03A,2025-01-31,1.0,1278.675848,,2025-01-06,2025-01-05
WUN1,,BK-CST01548C,2025-01-31,60.0,27.375,,2025-01-06,2024-12-23
WOD1,Wodonga,BK6697-7,2025-01-31,5.0,79.0,,2025-01-06,2024-12-30
WUN1,,BK-CST01548C,2025-01-31,47.0,27.375,,2025-01-06,2024-12-23
WOD1,Wodonga,BK6697-7,2025-01-31,10.0,79.0,,2025-01-06,2024-12-30
WUN1,,BK-CST01548C,2025-01-31,12.0,27.375,,2025-01-06,2024-12-23
MTJ1,Mt Joli,1628-204-01A,2025-01-31,4.0,1836.140416,,2025-01-06,2025-01-05
MTJ1,Mt Joli,1628-204-01A,2025-01-31,1.0,1836.140416,,2025-01-06,2025-01-05
WOD1,Wodonga,P2P12PTL,2025-01-31,20.0,69.4,,2025-01-06,2024-12-30
MTJ1,Mt Joli,1980-207-01F,2025-01-31,1.0,5267.563896,,2025-01-06,2025-01-05
WOD1,Wodonga,P2P12PT,2025-01-31,14.0,56.4,,2025-01-06,2024-12-30
MTJ1,Mt Joli,1581-01-05F,2025-01-31,2.0,669.501792,,2025-01-06,2025-01-05
MTJ1,Mt Joli,1581-01-05F,2025-01-31,1.0,669.501792,,2025-01-06,2025-01-05
WOD1,Wodonga,T610LAL,2025-01-31,54.0,40.0,,2025-01-06,2024-12-30
WOD1,Wodonga,T710HEP,2025-01-31,32.0,54.0,,2025-01-06,2024-12-30
WOD1,Wodonga,T710HEPL,2025-01-31,40.0,54.0,,2025-01-06,2024-12-30
WOD1,Wodonga,T710HEP,2025-01-31,33.0,54.0,,2025-01-06,2024-12-30
WOD1,Wodonga,T710HEP,2025-01-31,32.0,54.0,,2025-01-06,2024-12-30
WOD1,Wodonga,T710HEPL,2025-01-31,20.0,54.0,,2025-01-06,2024-12-30
MTJ1,Mt Joli,1837-206-01B,2025-01-31,1.0,831.434136,,2025-01-06,2025-01-05
MTJ1,Mt Joli,1837-206-01B,2025-01-31,1.0,831.434136,,2025-01-06,2025-01-05
MTJ1,Mt Joli,1837-206-01B,2025-01-31,1.0,831.434136,,2025-01-06,2025-01-05
WOD1,Wodonga,T710WC2,2025-01-31,36.0,6.4,,2025-01-06,2024-12-30
WOD1,Wodonga,T710EPA,2025-01-31,13.0,49.6,,2025-01-06,2024-12-30
MTJ1,Mt Joli,1990-208-01B,2025-01-31,1.0,2932.925872,,2025-01-06,2025-01-05
WOD1,Wodonga,PCLWC-3M,2025-01-31,22.0,42.0,,2025-01-06,2024-12-30
XUZ1,Xuzhou,OH2500S1008-1A,2025-01-31,8.0,357.0,,2025-01-07,2024-12-23
MER1,Merlimau,BK56986A,,2.0,1685.0,,2025-01-07,
XUZ1,Xuzhou,OH2500S1008-1A,2025-01-31,8.0,357.0,,2025-01-07,2024-12-23
WOD1,Wodonga,T710LGA,2025-01-31,28.0,58.2,,2025-01-07,2024-12-30
XUZ1,Xuzhou,OH2500S1008-1A,2025-01-31,8.0,357.0,,2025-01-07,2024-12-23
MER1,Merlimau,BK57179A,,2.0,1668.0,,2025-01-07,
XUZ1,Xuzhou,OH2500S1008-1A,2025-01-31,8.0,357.0,,2025-01-07,2024-12-23
WOD1,Wodonga,BK6697-5,2025-01-31,6.0,38.0,,2025-01-07,2024-12-30
XUZ1,Xuzhou,OH2500S1008-1A,2025-01-31,8.0,357.0,,2025-01-07,2024-12-23
MER1,Merlimau,BK53030A,,2.0,556.0,,2025-01-07,
XUZ1,Xuzhou,OH2500S1008-1A,2025-01-31,8.0,357.0,,2025-01-07,2024-12-23
WOD1,Wodonga,T710LGA,2025-01-31,30.0,58.2,,2025-01-07,2024-12-30
COI2,Coimbatore,BK63077B,2025-01-31,2.0,3882.0,,2025-01-07,2024-12-23
MER1,Merlimau,BK55555A,,4.0,1043.0,,2025-01-07,
COI2,Coimbatore,BK63077B,2025-01-31,2.0,3882.0,,2025-01-07,2024-12-23
MTJ1,Mt Joli,1665-200-04A,2025-01-31,1.0,1609.798008,,2025-01-07,2025-01-05
COI2,Coimbatore,BK63077B,2025-01-31,2.0,3882.0,,2025-01-07,2024-12-23
WUN1,,BK-CST04047C,2025-01-31,28.0,28.0,,2025-01-07,2024-12-23
COI2,Coimbatore,BK63077B,2025-01-31,2.0,3882.0,,2025-01-07,2024-12-23
WOD1,Wodonga,PCLWC-1MLX,2025-01-31,6.0,66.0,,2025-01-07,2024-12-30
COI2,Coimbatore,BK63077B,2025-01-31,2.0,3882.0,,2025-01-07,2024-12-23
WUN1,,BK-CST04047C,2025-01-31,54.0,28.0,,2025-01-07,2024-12-23
COI2,Coimbatore,BK63077B,2025-01-31,2.0,3882.0,,2025-01-07,2024-12-23
MTJ1,Mt Joli,1628-204-01A,2025-01-31,1.0,1836.140416,,2025-01-07,2025-01-05
XUZ1,Xuzhou,OP4100XS78W-4A,2025-01-31,3.0,1880.0,,2025-01-07,2024-12-23
MER1,Merlimau,BK51898K,,1.0,757.0,,2025-01-07,
XUZ1,Xuzhou,BC6090SW2000-1A,2025-01-31,2.0,1206.0,,2025-01-07,2024-12-23
MTJ1,Mt Joli,1628-204-01A,2025-01-31,3.0,1836.140416,,2025-01-07,2025-01-05
XUZ1,Xuzhou,OP4100XS78W-4A,2025-01-31,3.0,1880.0,,2025-01-07,2024-12-23
WUN1,,BK-CST01778C,2025-01-31,6.0,38.9,,2025-01-07,2024-12-23
XUZ1,Xuzhou,BC6090SW2000-1A,2025-01-31,2.0,1206.0,,2025-01-07,2024-12-23
MTJ1,Mt Joli,1628-204-01A,2025-01-31,2.0,1836.140416,,2025-01-07,2025-01-05
XUZ1,Xuzhou,OP4100XS78W-4A,2025-01-31,3.0,1880.0,,2025-01-07,2024-12-23
WUN1,,BK-CST01778C,2025-01-31,5.0,38.9,,2025-01-07,2024-12-23
XUZ1,Xuzhou,BC6090SW2000-1A,2025-01-31,2.0,1206.0,,2025-01-07,2024-12-23
MTJ1,Mt Joli,1628-204-01A,2025-01-31,2.0,1836.140416,,2025-01-07,2025-01-05
XUZ1,Xuzhou,BC6090SW2000-1A,2025-01-31,2.0,1206.0,,2025-01-07,2024-12-23
MER1,Merlimau,BK56744A,,2.0,1260.0,,2025-01-07,
XUZ1,Xuzhou,BC6090SW2000-1A,2025-01-31,2.0,1206.0,,2025-01-07,2024-12-23
WOD1,Wodonga,BK6697-7,2025-01-31,2.0,79.0,,2025-01-07,2024-12-30
XUZ1,Xuzhou,BC6090SW2000-1A,2025-01-31,2.0,1206.0,,2025-01-07,2024-12-23
MER1,Merlimau,BK56744A,,1.0,1260.0,,2025-01-07,
COI2,Coimbatore,BK57594B,2025-01-31,1.0,3592.0,,2025-01-07,2024-12-23
WOD1,Wodonga,BK6697-7,2025-01-31,6.0,79.0,,2025-01-07,2024-12-30
COI2,Coimbatore,BK57594B,2025-01-31,2.0,3592.0,,2025-01-07,2024-12-23
MER1,Merlimau,BK56744A,,2.0,1260.0,,2025-01-07,
COI2,Coimbatore,BK57594B,2025-01-31,1.0,3592.0,,2025-01-07,2024-12-23
WOD1,Wodonga,PCLWC-2M,2025-01-31,1.0,54.0,,2025-01-07,2024-12-30
COI2,Coimbatore,BK57594B,2025-01-31,1.0,3592.0,,2025-01-07,2024-12-23
MER1,Merlimau,BK55203A,,1.0,1448.0,,2025-01-07,
COI2,Coimbatore,BK59089D,2025-01-31,1.0,1177.0,,2025-01-07,2024-12-23
WOD1,Wodonga,PCLWC-2M,2025-01-31,2.0,54.0,,2025-01-07,2024-12-30
COI2,Coimbatore,BK57594B,2025-01-31,1.0,3592.0,,2025-01-07,2024-12-23
WUN1,,BK-CST01233C,2025-01-31,30.0,8.7,,2025-01-07,2024-12-23
COI2,Coimbatore,BK001164C,2025-01-31,3.0,3250.0,,2025-01-07,2024-12-23
WOD1,Wodonga,PCLWC-2M,2025-01-31,2.0,54.0,,2025-01-07,2024-12-30
COI2,Coimbatore,BK001164C,2025-01-31,1.0,3250.0,,2025-01-07,2024-12-23
MER1,Merlimau,BK58328B,,2.0,1337.0,,2025-01-07,
XUZ1,Xuzhou,A350R2C,2025-01-31,20.0,190.0,,2025-01-07,2024-12-23
WOD1,Wodonga,PCLWC-2M,2025-01-31,9.0,54.0,,2025-01-07,2024-12-30
XUZ1,Xuzhou,A350R2C,2025-01-31,20.0,190.0,,2025-01-07,2024-12-23
WUN1,,D01678,2025-01-31,42840.0,0.02,,2025-01-07,2024-12-23
XUZ1,Xuzhou,P2P22XA,2025-01-31,48.0,99.0,,2025-01-07,2024-12-23
MTJ1,Mt Joli,2037-102-01C,2025-01-31,2.0,2032.545752,,2025-01-07,2025-01-05
XUZ1,Xuzhou,P2P22XA,2025-01-31,48.0,99.0,,2025-01-07,2024-12-23
MER1,Merlimau,002956159,,1.0,2167.0,,2025-01-07,
COI2,Coimbatore,BK58182B,2025-01-31,2.0,2611.0,,2025-01-07,2024-12-23
MTJ1,Mt Joli,2037-102-01C,2025-01-31,2.0,2032.545752,,2025-01-07,2025-01-05
COI2,Coimbatore,BK59089C,2025-01-31,1.0,1171.0,,2025-01-07,2024-12-23
WUN1,,BK-CST01548C,2025-01-31,59.0,27.375,,2025-01-07,2024-12-23
COI2,Coimbatore,BK54905B,2025-01-31,1.0,1282.0,,2025-01-07,2024-12-23
MTJ1,Mt Joli,1628-204-03A,2025-01-31,1.0,1278.675848,,2025-01-07,2025-01-05
XUZ1,Xuzhou,PPS45PLB,2025-01-31,4.0,343.0,,2025-01-07,2024-12-23
WUN1,,BK-CST01548C,2025-01-31,37.0,27.375,,2025-01-07,2024-12-23
COI2,Coimbatore,BK001920A,2025-01-31,2.0,1577.0,,2025-01-07,2024-12-23
MTJ1,Mt Joli,1628-204-03A,2025-01-31,1.0,1278.675848,,2025-01-07,2025-01-05
XUZ1,Xuzhou,PWN30D,2025-01-31,4.0,179.0,,2025-01-07,2024-12-23
WUN1,,BK-CST01548C,2025-01-31,50.0,27.375,,2025-01-07,2024-12-23
COI2,Coimbatore,BK57906A,2025-01-31,1.0,3265.0,,2025-01-07,2024-12-23
MTJ1,Mt Joli,1628-204-03A,2025-01-31,2.0,1278.675848,,2025-01-07,2025-01-05
COI2,Coimbatore,BK57906A,2025-01-31,1.0,3265.0,,2025-01-07,2024-12-23
WUN1,,BK-CST01548C,2025-01-31,58.0,27.375,,2025-01-07,2024-12-23
COI2,Coimbatore,BK57906A,2025-01-31,1.0,3265.0,,2025-01-07,2024-12-23
MTJ1,Mt Joli,1628-204-03A,2025-01-31,1.0,1278.675848,,2025-01-07,2025-01-05
COI2,Coimbatore,BK63075A,2025-01-31,5.0,2074.0,,2025-01-07,2024-12-23
MER1,Merlimau,BK53526A,,12.0,142.1,,2025-01-07,
COI2,Coimbatore,BK63075A,2025-01-31,5.0,2074.0,,2025-01-07,2024-12-23
MTJ1,Mt Joli,1628-204-03A,2025-01-31,2.0,1278.675848,,2025-01-07,2025-01-05
XUZ1,Xuzhou,PPS10GP,2025-01-31,18.0,146.0,,2025-01-07,2024-12-23
MER1,Merlimau,BK53529A,,3.0,995.0,,2025-01-07,
MTJ1,Mt Joli,1628-204-03A,2025-01-31,2.0,1278.675848,,2025-01-07,2025-01-05
MER1,Merlimau,BK53526A,,12.0,142.1,,2025-01-07,
MTJ1,Mt Joli,1628-204-03A,2025-01-31,1.0,1278.675848,,2025-01-07,2025-01-05
MER1,Merlimau,BK53426A,,2.0,152.0,,2025-01-07,
WOD1,Wodonga,BK6697-7,2025-01-31,7.0,79.0,,2025-01-07,2024-12-30
MER1,Merlimau,2018-102-01A,,2.0,968.0,,2025-01-07,
WOD1,Wodonga,BK6697-7,2025-01-31,8.0,79.0,,2025-01-07,2024-12-30
MER1,Merlimau,2018-102-01A,,4.0,968.0,,2025-01-07,
WOD1,Wodonga,BK6697-7,2025-01-31,1.0,79.0,,2025-01-07,2024-12-30
MER1,Merlimau,BK51898D,,1.0,1217.0,,2025-01-07,
WOD1,Wodonga,BK6697-7,2025-01-31,1.0,79.0,,2025-01-07,2024-12-30
MER1,Merlimau,BK52450A,,2.0,267.0,,2025-01-07,
WOD1,Wodonga,BK6697-7,2025-01-31,17.0,79.0,,2025-01-07,2024-12-30
MTJ1,Mt Joli,1628-204-01A,2025-01-31,3.0,1836.140416,,2025-01-07,2025-01-05
MTJ1,Mt Joli,1628-204-01A,2025-01-31,1.0,1836.140416,,2025-01-07,2025-01-05
MTJ1,Mt Joli,1628-204-01A,2025-01-31,3.0,1836.140416,,2025-01-07,2025-01-05
MTJ1,Mt Joli,1628-204-01A,2025-01-31,1.0,1836.140416,,2025-01-07,2025-01-05
MTJ1,Mt Joli,1837-205-01B,2025-01-31,2.0,844.134712,,2025-01-07,2025-01-05
WOD1,Wodonga,AE1332,2025-01-31,8.0,42.0,,2025-01-07,2024-12-30
WOD1,Wodonga,AE1332,2025-01-31,42.0,42.0,,2025-01-07,2024-12-30
MTJ1,Mt Joli,2035-400-01A,2025-01-31,1.0,2732.438208,,2025-01-07,2025-01-05
MTJ1,Mt Joli,2035-400-01A,2025-01-31,1.0,2732.438208,,2025-01-07,2025-01-05
MTJ1,Mt Joli,2035-400-01A,2025-01-31,1.0,2732.438208,,2025-01-07,2025-01-05
MTJ1,Mt Joli,2035-400-01A,2025-01-31,1.0,2732.438208,,2025-01-07,2025-01-05
MTJ1,Mt Joli,2035-400-01A,2025-01-31,1.0,2732.438208,,2025-01-07,2025-01-05
MTJ1,Mt Joli,2035-400-01A,2025-01-31,1.0,2732.438208,,2025-01-07,2025-01-05
MTJ1,Mt Joli,2035-400-01A,2025-01-31,1.0,2732.438208,,2025-01-07,2025-01-05
MTJ1,Mt Joli,2035-400-01A,2025-01-31,1.0,2732.438208,,2025-01-07,2025-01-05
MTJ1,Mt Joli,2035-400-01A,2025-01-31,1.0,2732.438208,,2025-01-07,2025-01-05
WOD1,Wodonga,ETUFFTB,2025-01-31,4.0,8.0,,2025-01-07,2024-12-30
WOD1,Wodonga,DEWB100-1,2025-01-31,8.0,82.0,,2025-01-07,2024-12-30
MTJ1,Mt Joli,1837-206-01B,2025-01-31,2.0,831.434136,,2025-01-07,2025-01-05
WOD1,Wodonga,T810WC7H,2025-01-31,56.0,18.0,,2025-01-07,2024-12-30
WOD1,Wodonga,T710HEP,2025-01-31,32.0,54.0,,2025-01-07,2024-12-30
WOD1,Wodonga,PCLWC-1MRX,2025-01-31,5.0,66.0,,2025-01-07,2024-12-30
WOD1,Wodonga,T810EPL,2025-01-31,2.0,74.0,,2025-01-07,2024-12-30
WOD1,Wodonga,DEWB135-1,2025-01-31,4.0,119.0,,2025-01-07,2024-12-30
WOD1,Wodonga,DEWB135-1,2025-01-31,2.0,119.0,,2025-01-07,2024-12-30
WOD1,Wodonga,DEWB135-1,2025-01-31,4.0,119.0,,2025-01-07,2024-12-30
WOD1,Wodonga,BK8220-R,2025-01-31,2.0,67.0,,2025-01-07,2024-12-30
WOD1,Wodonga,T810WC7,2025-01-31,54.0,11.8,,2025-01-07,2024-12-30
WOD1,Wodonga,T810WC7,2025-01-31,21.0,11.8,,2025-01-07,2024-12-30
